category,city,end_time,name,site_lat,site_lng,site_name,start_time
孕婴童,沈阳市,2018-07-15,2018中国沈阳国际幼教用品及幼儿教育展览会,41.668369644,123.379619081,沈阳国际展览中心,2018-07-13
交通工具,北京市,2018-07-15,2018第十四届北京国际节能与新能源汽车及充电桩展览会,39.9678796505,116.449740311,中国国际展览中心,2018-07-13
电子电力,成都市,2018-07-14,2018年中国成都电子展,30.5634611427,104.08172949,成都世纪城新国际会展中心,2018-07-12
贸易进出口,上海市,2018-07-28,第112届中国日用百货商品交易会暨中国现代家庭用品博览会,31.2131561422,121.572795285,上海新国际博览中心,2018-07-26
创业加盟,北京市,2018-07-29,2018第九届北京海外置业及投资移民展览会,39.9678796505,116.449740311,中国国际展览中心,2018-07-27
机械工业,宁波市,2018-05-20,2018中国国际机床展览会暨第十四届模具之都博览会,29.8852589659,121.579005973,宁波国际展览中心,2018-05-17
食品饮料,青岛市,2018-07-16,2018第十二届中国青岛国际茶文化博览会暨紫砂艺术展,36.1104007468,120.480622379,青岛国际会展中心,2018-07-13
农林牧渔,贵阳市,2018-07-14,2018中国国际贵阳生态高效畜牧业交易会,26.6478637853,106.652508616,贵阳国际会议展览中心,2018-07-12
医疗保健,上海市,2018-05-20,第十五届中国国际成人保健及生殖健康展览会,31.1883954089,121.496502454,上海世博展览馆,2018-05-17
建材五金,沈阳市,2018-05-19,2018第七届中国沈阳国际现代建筑产业博览会,41.668369644,123.379619081,沈阳国际展览中心,2018-05-17
光电技术,深圳市,2018-05-19,第十二届亚洲深圳国际激光应用技术论坛,22.5363839471,114.066517985,深圳会展中心,2018-05-17
建材五金,青岛市,2018-07-19,第十二届中国青岛国际石材工业及机械设备展览会,36.4309351604,120.719183853,青岛国际博览中心,2018-07-16
孕婴童,成都市,2018-05-20,2018成都儿童成长产业博览会,30.5634611427,104.08172949,成都世纪城新国际会展中心,2018-05-18
机械工业,上海市,2018-07-13,2018年中国国际铝工业展览会,31.2131561422,121.572795285,上海新国际博览中心,2018-07-11
电子电力,深圳市,2018-05-19,2018第十六届深圳国际小电机及电机工业磁性材料展览会,22.5363839471,114.066517985,深圳会展中心,2018-05-17
广告媒体,南京市,2018-05-20,2018中国南京首届标识产业博览会暨中国城市品牌与环境标识设计峰会,32.0001775899,118.724174266,南京国际博览中心,2018-05-18
农林牧渔,重庆市,2018-05-20,第十六届2018中国畜牧业展览会,29.7248231346,106.548697024,重庆国际博览中心,2018-05-18
消费电子,武汉市,2018-05-20,2018第四届中国武汉国际电子商务暨互联网产业博览会,30.585598843,114.280230907,武汉国际会展中心,2018-05-18
食品饮料,烟台市,2018-05-21,2018中国烟台第十届春季茶博会,37.468154135,121.477110996,烟台国际博览中心,2018-05-18
孕婴童,郑州市,2018-05-20,2018中国郑州第十届孕婴童产品博览会,34.7779586181,113.737286551,郑州国际会展中心,2018-05-18
食品饮料,广州市,2018-05-20,2018第二十届广州国际名酒展览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-05-18
暖通制冷,临沂市,2018-05-20,2018中国临沂国际制冷空调及通风设备展览会,35.0249309423,118.417878758,临沂国际会展中心,2018-05-18
房产家居,上海市,2018-05-21,2018上海国际古典家具展览会,31.2308893627,121.459315403,上海展览中心,2018-05-18
广告媒体,南京市,2018-05-20,2018南京广告技术设备展览会,32.0001775899,118.724174266,南京国际博览中心,2018-05-18
医疗保健,武汉市,2018-05-21,2018第十九届全国医院建设大会暨中国国际医院建设装备及管理展览会,30.5133201709,114.248155501,武汉国际博览中心,2018-05-18
食品饮料,重庆市,2018-05-20,2018中国北京食品追溯技术全产业链高峰论坛暨展览会,29.7248231346,106.548697024,重庆国际博览中心,2018-05-18
机械工业,常州市,2018-05-20,2018第六届中国常州国际工业装备博览会,31.739935947,119.862154559,常州西太湖国际博览中心,2018-05-18
酒店用品,西安市,2018-05-20,第十九届西安国际酒店设备及用品展览会,34.2021162501,108.957182968,西安曲江国际会展中心,2018-05-18
医疗保健,福州市,2018-05-22,2018海峡两岸经贸交易会,26.0331597918,119.371239184,福州海峡国际会展中心,2018-05-18
纺织纺机,广州市,2018-05-22,2018第十三届广州国际纺织品印花工业技术展览会,23.1016239365,113.374149961,广州保利世贸展览馆,2018-05-20
医疗保健,长沙市,2018-05-20,2018湖南口腔医学大会暨口腔医疗设备与器材展览会,28.2101840884,112.996178657,湖南省展览馆,2018-05-18
创业加盟,长春市,2018-05-21,2018中国长春第十届连锁加盟创业项目展览会,43.8427197923,125.402298713,长春国际会展中心,2018-05-19
农林牧渔,郑州市,2018-05-20,2018年第五届郑州消费品博览会暨第十八届渔具及垂钓装备展销会,34.7779586181,113.737286551,郑州国际会展中心,2018-05-18
食品饮料,北京市,2018-05-23,2018中国餐饮采购展览会,40.0050493821,116.396532673,北京国家会议中心,2018-05-21
办公用品,广州市,2018-05-21,2018广东现代办公行业年会暨大办公博览会,23.1063339053,113.378402773,广州国际采购中心展览馆,2018-05-19
食品饮料,济南市,2018-05-22,2018中国山东国际酒店餐饮业博览会暨2018齐鲁火锅节,36.6923183256,117.130223505,济南国际会展中心,2018-05-20
光电技术,北京市,2018-05-24,第十届中国北京国际光电展览会,39.787259149,116.532675762,北京亦创国际会展中心,2018-05-22
运输物流,广州市,2018-05-22,2018第五届广州国际无人机及航模展览会,23.1016239365,113.374149961,广州保利世贸展览馆,2018-05-20
暖通制冷,北京市,2018-05-24,2018第十八届中国北京国际供热通风空调卫浴及舒适家居系统展览会,40.0771398326,116.55524372,中国国际展览中心新馆,2018-05-22
创业加盟,杭州市,2017-05-20,2018杭州创业项目投资暨特许连锁加盟展览会,30.2969106788,120.182317169,杭州和平国际会展中心,2018-05-18
广告媒体,广州市,2018-05-22,2018广州国际广播影视设备及新媒体技术展览会,23.1016239365,113.374149961,广州保利世贸展览馆,2018-05-20
创业加盟,广州市,2018-05-25,2018中国特许加盟展,23.103270244,113.369179891,广州琶洲国际会展中心,2018-05-23
运输物流,广州市,2018-05-25,2018第9届广州国际物流装备与技术展览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-05-23
食品饮料,广州市,2018-05-25,2018中国广州酒店餐饮业供应商博览会暨餐饮食材水产冻品肉类食品展览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-05-23
安全防护,西安市,2018-05-25,2018中国西安国际社会公共安全产品智慧城市暨警察反恐技术装备博览会,34.2021162501,108.957182968,西安曲江国际会展中心,2018-05-23
食品饮料,济南市,2018-05-22,2018第十二届全国食品博览会暨糖酒商品交易会,36.6923183256,117.130223505,济南国际会展中心,2018-05-20
消费电子,广州市,2018-05-25,2018中国国际商业信息化博览会暨中国国际pos机及相关设备展览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-05-23
食品饮料,广州市,2018-05-25,第二十二届中国烘焙展览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-05-23
食品饮料,上海市,2018-05-26,2018中国国际有机食品博览会,31.1883954089,121.496502454,上海世博展览馆,2018-05-24
食品饮料,郑州市,2018-05-24,2018中国郑州国际餐饮食材博览会,34.7779586181,113.737286551,郑州国际会展中心,2018-05-22
旅游行业,上海市,2018-05-27,2018上海世界旅游博览会,31.2308893627,121.459315403,上海展览中心,2018-05-24
安全防护,上海市,2018-05-25,2018第十八届上海社会公共安全产品国际博览会,31.1883954089,121.496502454,上海世博展览馆,2018-05-23
交通工具,南宁市,2018-05-26,2018第十二届广西,22.8143952219,108.385721653,广西南宁国际会展中心,2018-05-24
音响乐器,北京市,2018-05-27,第二十七届中国国际专业音响灯光乐器及技术展览会乐器展,39.9678796505,116.449740311,中国国际展览中心,2018-05-24
食品饮料,成都市,2018-05-26,2018中国成都火锅食材用品展暨2018中国火锅冒菜连锁加盟展览会,37.5503394746,104.114129253,中国西部国际博览城,2018-05-24
机械工业,合肥市,2018-05-26,中国中部合肥国际装备制造业博览会,31.7614086517,117.303549887,合肥滨湖国际会展中心,2018-05-24
美容美发,上海市,2018-05-21,2018上海国际美容美发化妆用品进出口博览会,31.1954553942,121.308713553,国家会展中心上海,2018-05-19
酒店用品,郑州市,2018-05-24,2018第十七届中国郑州国际酒店用品博览会,34.7779586181,113.737286551,郑州国际会展中心,2018-05-22
运输物流,郑州市,2018-06-03,2018中国郑州国际物流展览会,34.7779586181,113.737286551,郑州国际会展中心,2018-06-01
食品饮料,北京市,2018-05-24,第九届中国北京国际葡萄酒博览会,40.0050493821,116.396532673,北京国家会议中心,2018-05-22
电子电力,深圳市,2018-05-26,第十三届中国国际电池技术交流会展览会,22.5363839471,114.066517985,深圳会展中心,2018-05-24
机械工业,大连市,2018-05-26,2018大连国际工业博览会,38.8931728323,121.595627654,大连星海会展中心,2018-05-24
房产家居,上海市,2018-06-08,第23届中国国际厨房卫浴设施展览会,31.2131561422,121.572795285,上海新国际博览中心,2018-06-05
机械工业,上海市,2018-06-09,2018中国国际模具技术和设备展览会,31.1954553942,121.308713553,国家会展中心上海,2018-06-05
建材五金,嘉兴市,2018-06-08,2018中国嘉兴集成吊顶产业博览会暨集成家居博览会,30.7446216133,120.76201215,浙江嘉兴国际会展中心,2018-06-06
机械工业,合肥市,2018-05-26,2018第18届安徽国际机床及工模具展,31.7614086517,117.303549887,合肥滨湖国际会展中心,2018-05-24
运输物流,北京市,2018-06-08,第四届中国北京国际散装物料输送装卸技术装备展览会,40.0771398326,116.55524372,中国国际展览中心新馆,2018-06-06
美容美发,厦门市,2018-06-04,2018福建厦门海峡两岸美容美发美体化妆用品展览会,24.4735054247,118.189009566,厦门国际会展中心,2018-06-02
钢铁冶金,广州市,2018-06-08,2018年广州国际金属暨冶金工业展览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-06-06
房产家居,成都市,2018-06-09,2018第十九届成都国际家具展览会,30.5634611427,104.08172949,成都世纪城新国际会展中心,2018-06-06
汽摩配件,上海市,2018-06-04,2018中国上海国际汽车电子展览会,31.1954553942,121.308713553,国家会展中心上海,2018-06-02
建材五金,北京市,2018-06-09,第五届中国北京国际建筑节能暨绿色建筑技术与装备博览会,39.9462556053,116.350718971,北京展览馆,2018-06-07
能源矿产,北京市,2018-06-08,2018中国北京国际矿业展览会,40.0771398326,116.55524372,中国国际展览中心新馆,2018-06-06
房产家居,成都市,2018-06-09,第十九届成都国际家具生产设备定制五金原辅材料展览会,30.6976925008,104.055990373,西部国际会议展览中心,2018-06-06
机械工业,广州市,2018-06-08,2018第十九届广州国际弹簧工业展,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-06-06
体育休闲,北京市,2018-06-09,2018第十二届中国北京国际户外用品及装备展览会,39.9678796505,116.449740311,中国国际展览中心,2018-06-07
安全防护,北京市,2018-06-09,2018中国国际防汛抗旱信息化技术及应急抢险装备展览会,39.787259149,116.532675762,北京亦创国际会展中心,2018-06-07
安全防护,北京市,2018-06-09,2018北京国际防灾减灾应急产业博览会,39.787259149,116.532675762,北京亦创国际会展中心,2018-06-07
奢侈品,西宁,2018-06-06,首届西宁国际珠宝玉文化,36.581005334,101.840538121,青海国际展览中心,2018-06-03
环保水处理,北京市,2018-06-09,第十六届中国国际环保展览会,39.9678796505,116.449740311,中国国际展览中心,2018-06-07
运输物流,北京市,2018-06-09,2018中国北京国际无人机系统产业博览会,39.787259149,116.532675762,北京亦创国际会展中心,2018-06-07
礼品玩具,济南市,2018-06-10,2018中国山东国际宠物水族用品展览会暨第五届北方国际宠物水族用品博览会,36.6923183256,117.130223505,济南国际会展中心,2018-06-08
礼品玩具,上海市,2018-06-09,2018第十六届上海国际礼品赠品及家居用品博览会,31.1737721999,121.434634495,上海光大会展中心,2018-06-07
旅游行业,北京市,2018-06-09,2018北京第十四届国际主题公园儿童乐园及游乐场所展览会,39.9678796505,116.449740311,中国国际展览中心,2018-06-07
孕婴童,广州市,2018-06-11,2018年第九届华南国际幼教产业博览会暨2018中国学前教育国际论坛,23.1016239365,113.374149961,广州保利世贸展览馆,2018-06-09
食品饮料,徐州市,2018-06-10,2018第六届中国东部徐州国际糖酒食品交易会,34.2274255028,117.238313605,徐州国际会展中心,2018-06-08
